"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"3001011-10","","浦(1)","","33.48726","129.93433","3001011-10","","0","3001011","",""
"3001012-10","","唐房入口(1)","","33.47927","129.93591","3001012-10","","0","3001012","",""
"3001013-10","","浜町(1)","","33.47511","129.9377","3001013-10","","0","3001013","",""
"3001014-10","","八幡橋(1)","","33.47252","129.9399","3001014-10","","0","3001014","",""
"3001015-10","","中の瀬(1)","","33.47057","129.94337","3001015-10","","0","3001015","",""
"3001016-10","","藤崎通り(1)","","33.46845","129.95126","3001016-10","","0","3001016","",""
"3001017-10","","妙見神社下(1)","","33.46719","129.95346","3001017-10","","0","3001017","",""
"3001018-10","","西唐津二丁目(1)","","33.464","129.95572","3001018-10","","0","3001018","",""
"3001019-10","","西唐津駅前(1)","","33.4614","129.95732","3001019-10","","0","3001019","",""
"3004033-00","","唐津南高下","","33.44565","129.9576","3004033-00","","0","3004033","",""
"3004040-20","","鬼塚中学校前(2)","","33.40186","129.97414","3004040-20","","0","3004040","",""
"3004041-10","","唐津自動車学校前(1)","","33.39749","129.97803","3004041-10","","0","3004041","",""
"3002024-10","","打上(1)","","33.51587","129.9048","3002024-10","","0","3002024","",""
"3001008-03","","山口茶屋(3)","","33.503716","129.91666","3001008-03","","0","3001008","",""
"3001020-10","","二タ子一丁目（さんて入口）(1)","","33.45688","129.95952","3001020-10","","0","3001020","",""
"3001021-10","","西朝日町(1)","","33.45372","129.96165","3001021-10","","0","3001021","",""
"3001022-10","","朝日町(1)","","33.45202","129.96353","3001022-10","","0","3001022","",""
"3001022-20","","朝日町(2)","","33.4513","129.96432","3001022-20","","0","3001022","",""
"3001021-20","","西朝日町(2)","","33.45347","129.96175","3001021-20","","0","3001021","",""
"3001020-20","","二タ子一丁目（さんて入口）(2)","","33.45734","129.95937","3001020-20","","0","3001020","",""
"3001019-20","","西唐津駅前(2)","","33.46131","129.95726","3001019-20","","0","3001019","",""
"3001018-20","","西唐津二丁目(2)","","33.46466","129.95514","3001018-20","","0","3001018","",""
"3001017-20","","妙見神社下(2)","","33.46697","129.95364","3001017-20","","0","3001017","",""
"3001016-20","","藤崎通り(2)","","33.46841","129.95119","3001016-20","","0","3001016","",""
"3001015-20","","中の瀬(2)","","33.47005","129.94415","3001015-20","","0","3001015","",""
"3001014-20","","八幡橋(2)","","33.47251","129.93971","3001014-20","","0","3001014","",""
"3001013-20","","浜町(2)","","33.47496","129.93773","3001013-20","","0","3001013","",""
"3001012-20","","唐房入口(2)","","33.47914","129.93575","3001012-20","","0","3001012","",""
"3001011-20","","浦(2)","","33.48711","129.93446","3001011-20","","0","3001011","",""
"3001010-22","","岩野(2)","","33.49421","129.92184","3001010-22","","0","3001010","",""
"3001008-20","","山口茶屋(2)","","33.50266","129.91782","3001008-20","","0","3001008","",""
"3002024-20","","打上(2)","","33.5162","129.90407","3002024-20","","0","3002024","",""
"3001004-20","","中野(2)","","33.52838","129.90611","3001004-20","","0","3001004","",""
"3001003-20","","横竹(2)","","33.53029","129.89845","3001003-20","","0","3001003","",""
"3001002-20","","殿の浦入口(2)","","33.534883","129.893018","3001002-20","","0","3001002","",""
"3001007-20","","菖蒲(2)","","33.50659","129.91899","3001007-20","","0","3001007","",""
"3001006-20","","菖蒲峠(2)","","33.51288","129.92075","3001006-20","","0","3001006","",""
"3001005-20","","塩鶴(2)","","33.52483","129.910477","3001005-20","","0","3001005","",""
"3009062-00","","殿の浦","","33.53656","129.89139","3009062-00","","0","3009062","",""
"3009061-20","","殿の浦南(2)","","33.5318","129.89162","3009061-20","","0","3009061","",""
"3009060-01","","ひばりヶ丘(1)","","33.53017","129.88875","3009060-01","","0","3009060","",""
"3009059-00","","呼子公民館(1)","","33.53224","129.88713","3009059-00","","0","3009059","",""
"3009058-00","","呼子大橋","","33.53942","129.88432","3009058-00","","0","3009058","",""
"3009057-00","","片島","","33.54728","129.88118","3009057-00","","0","3009057","",""
"3009056-00","","田島神社","","33.55482","129.8905","3009056-00","","0","3009056","",""
"3009055-00","","加部島中部","","33.55555","129.88817","3009055-00","","0","3009055","",""
"3009054-00","","加部島杉村","","33.55823","129.88803","3009054-00","","0","3009054","",""
"3009060-02","","ひばりヶ丘(2)","","33.52996","129.88994","3009060-02","","0","3009060","",""
"3009061-10","","殿の浦南(1)","","33.53164","129.89136","3009061-10","","0","3009061","",""
"3008053-00","","持山上","","33.53779","129.89865","3008053-00","","0","3008053","",""
"3008052-00","","長沙子","","33.54394","129.8994","3008052-00","","0","3008052","",""
"3008051-00","","尾の上","","33.54787","129.89685","3008051-00","","0","3008051","",""
"3008050-00","","呼子台場みなとプラザ","","33.54678","129.89191","3008050-00","","0","3008050","",""
"3009060-03","","ひばりヶ丘(3)","","33.52971","129.88907","3009060-03","","0","3009060","",""
"3010077-20","","伊達政宗陣跡（海青中学校前）(2)","","33.52955","129.88568","3010077-20","","0","3010077","",""
"3010076-20","","名護屋大橋(2)","","33.52913","129.88417","3010076-20","","0","3010076","",""
"3010075-00","","名護屋浜","","33.53313","129.87807","3010075-00","","0","3010075","",""
"3010074-20","","名護屋港入口(2)","","33.52844","129.87897","3010074-20","","0","3010074","",""
"3010073-20","","鎮西市民センター前(2)","","33.528818","129.875331","3010073-20","","0","3010073","",""
"3010072-20","","名護屋城博物館入口(2)","","33.5289","129.8734","3010072-20","","0","3010072","",""
"3010071-20","","名護屋城址(2)","","33.53175","129.86937","3010071-20","","0","3010071","",""
"3023129-20","","串(2)","","33.518849","129.853234","3023129-20","","0","3023129","",""
"3023128-00","","外津橋","","33.51448","129.84686","3023128-00","","0","3023128","",""
"3020111-10","","九州電力今村寮(1)","","33.51082","129.84651","3020111-10","","0","3020111","",""
"3020112-00","","値賀","","33.50866","129.84726","3020112-00","","0","3020112","",""
"3020113-00","","玄海町中通り","","33.50354","129.85104","3020113-00","","0","3020113","",""
"3020114-00","","今村","","33.49976","129.84999","3020114-00","","0","3020114","",""
"3027145-10","","浜野浦の棚田(1)","","33.49141","129.84811","3027145-10","","0","3027145","",""
"3027146-00","","大薗北","","33.48385","129.84831","3027146-00","","0","3027146","",""
"3027147-00","","大薗","","33.48005","129.84796","3027147-00","","0","3027147","",""
"3025134-00","","津賀根","","33.47067","129.85344","3025134-00","","0","3025134","",""
"3030149-10","","唐津青翔高校前(1)","","33.46583","129.85896","3030149-10","","0","3030149","",""
"3003030-10","","百人町(1)","","33.44013","129.98676","3003030-10","","0","3003030","",""
"3003031-10","","先石(1)","","33.43617","129.9872","3003031-10","","0","3003031","",""
"3003032-10","","市民グラウンド前(1)","","33.43305","129.98851","3003032-10","","0","3003032","",""
"3019108-20","","文化体育館前(2)","","33.432","129.98906","3019108-20","","0","3019108","",""
"3066334-20","","生駒大橋(2)","","33.42668","130.00229","3066334-20","","0","3066334","",""
"3066333-20","","生駒(2)","","33.4218","129.99945","3066333-20","","0","3066333","",""
"3066332-20","","原(2)","","33.41856","129.99725","3066332-20","","0","3066332","",""
"3066330-20","","下久里(2)","","33.41118","129.99217","3066330-20","","0","3066330","",""
"3066329-20","","唐津うまかもん市場前(2)","","33.40862","129.98973","3066329-20","","0","3066329","",""
"3066328-20","","久里(2)","","33.40612","129.98669","3066328-20","","0","3066328","",""
"3066327-20","","城(2)","","33.4003","129.98735","3066327-20","","0","3066327","",""
"3066326-00","","つつじケ丘団地","","33.39684","129.98721","3066326-00","","0","3066326","",""
"3066325-20","","佐賀整肢学園前(2)","","33.39715","129.98538","3066325-20","","0","3066325","",""
"3066324-20","","唐津特別支援学校前(2)","","33.39741","129.98016","3066324-20","","0","3066324","",""
"3066322-20","","心月寺前(2)","","33.38624","129.98322","3066322-20","","0","3066322","",""
"3066321-00","","坊中","","33.3798","129.97545","3066321-00","","0","3066321","",""
"3066320-20","","芳谷(2)","","33.37719","129.97226","3066320-20","","0","3066320","",""
"3066319-00","","矢代町","","33.37189","129.96446","3066319-00","","0","3066319","",""
"3066318-20","","岸山(2)","","33.37439","129.95694","3066318-20","","0","3066318","",""
"3115691-20","","行合野(2)","","33.36287","129.9355","3115691-20","","0","3115691","",""
"3115690-20","","志気橋(2)","","33.35098","129.93304","3115690-20","","0","3115690","",""
"3115689-01","","水留(1)","","33.33995","129.93253","3115689-01","","0","3115689","",""
"3115688-20","","大曲(2)","","33.33395","129.93143","3115688-20","","0","3115688","",""
"3115687-20","","高瀬(2)","","33.32788","129.9301","3115687-20","","0","3115687","",""
"3115686-20","","教会前(2)","","33.32001","129.92883","3115686-20","","0","3115686","",""
"3115685-20","","南波多郷学館下(2)","","33.31654","129.92906","3115685-20","","0","3115685","",""
"3115683-20","","小麦原(2)","","33.30747","129.92667","3115683-20","","0","3115683","",""
"3115682-20","","府招(2)","","33.304336","129.922875","3115682-20","","0","3115682","",""
"3115681-20","","富田神社前(2)","","33.30075","129.91878","3115681-20","","0","3115681","",""
"3115680-20","","府招上(2)","","33.29515","129.91437","3115680-20","","0","3115680","",""
"3115679-10","","池の峠(1)","","33.291265","129.90871","3115679-10","","0","3115679","",""
"3115678-20","","十三塚(2)","","33.285","129.90007","3115678-20","","0","3115678","",""
"3115677-20","","永山入口(2)","","33.28078","129.89633","3115677-20","","0","3115677","",""
"3115676-20","","あさひが丘入口(2)","","33.27656","129.89459","3115676-20","","0","3115676","",""
"3115675-20","","白野(2)","","33.2751","129.8932","3115675-20","","0","3115675","",""
"3115674-02","","上伊万里(2)","","33.27346","129.89153","3115674-02","","0","3115674","",""
"3115673-20","","大坪コミュニティセンター前(2)","","33.2742","129.88672","3115673-20","","0","3115673","",""
"3115671-03","","伊万里駅前(3)","","33.27277","129.87527","3115671-03","","0","3115671","",""
"3115673-10","","大坪コミュニティセンター前(1)","","33.2743","129.88672","3115673-10","","0","3115673","",""
"3115674-01","","上伊万里(1)","","33.27358","129.89125","3115674-01","","0","3115674","",""
"3115675-10","","白野(1)","","33.27518","129.89294","3115675-10","","0","3115675","",""
"3115676-10","","あさひが丘入口(1)","","33.27801","129.89496","3115676-10","","0","3115676","",""
"3115677-10","","永山入口(1)","","33.2806","129.89595","3115677-10","","0","3115677","",""
"3115678-10","","十三塚(1)","","33.28506","129.8999","3115678-10","","0","3115678","",""
"3115679-20","","池の峠(2)","","33.29194","129.90912","3115679-20","","0","3115679","",""
"3115680-10","","府招上(1)","","33.29484","129.9138","3115680-10","","0","3115680","",""
"3115681-10","","富田神社前(1)","","33.30039","129.91832","3115681-10","","0","3115681","",""
"3115682-10","","府招(1)","","33.30444","129.92285","3115682-10","","0","3115682","",""
"3115683-10","","小麦原(1)","","33.30735","129.92639","3115683-10","","0","3115683","",""
"3115685-10","","南波多郷学館下(1)","","33.31677","129.92892","3115685-10","","0","3115685","",""
"3115686-10","","教会前(1)","","33.32008","129.9286","3115686-10","","0","3115686","",""
"3115687-10","","高瀬(1)","","33.32801","129.92995","3115687-10","","0","3115687","",""
"3115688-10","","大曲(1)","","33.33437","129.93108","3115688-10","","0","3115688","",""
"3115689-02","","水留(2)","","33.33944","129.93204","3115689-02","","0","3115689","",""
"3115690-10","","志気橋(1)","","33.35226","129.93324","3115690-10","","0","3115690","",""
"3115691-10","","行合野(1)","","33.36315","129.93584","3115691-10","","0","3115691","",""
"3066318-10","","岸山(1)","","33.37461","129.95699","3066318-10","","0","3066318","",""
"3066322-10","","心月寺前(1)","","33.38617","129.98303","3066322-10","","0","3066322","",""
"3066324-10","","唐津特別支援学校前(1)","","33.39753","129.98009","3066324-10","","0","3066324","",""
"3066325-10","","佐賀整肢学園前(1)","","33.39725","129.98547","3066325-10","","0","3066325","",""
"3066327-10","","城(1)","","33.40071","129.98708","3066327-10","","0","3066327","",""
"3066328-10","","久里(1)","","33.40608","129.98637","3066328-10","","0","3066328","",""
"3066329-10","","唐津うまかもん市場前(1)","","33.40848","129.98936","3066329-10","","0","3066329","",""
"3066330-10","","下久里(1)","","33.41138","129.99208","3066330-10","","0","3066330","",""
"3066332-10","","原(1)","","33.41877","129.99722","3066332-10","","0","3066332","",""
"3066333-10","","生駒(1)","","33.42242","129.99971","3066333-10","","0","3066333","",""
"3066334-10","","生駒大橋(1)","","33.42656","130.00214","3066334-10","","0","3066334","",""
